host_city,year,host_country,artist_country,running_order
Birmingham,1998,United Kingdom,Belgium,20.0
Birmingham,1998,United Kingdom,Sweden,19.0
Birmingham,1998,United Kingdom,Netherlands,18.0
Birmingham,1998,United Kingdom,Cyprus,17.0
Birmingham,1998,United Kingdom,United Kingdom,16.0
Birmingham,1998,United Kingdom,Romania,15.0
Birmingham,1998,United Kingdom,Portugal,14.0
Birmingham,1998,United Kingdom,Ireland,13.0
Birmingham,1998,United Kingdom,Slovenia,12.0
Birmingham,1998,United Kingdom,Hungary,11.0
Birmingham,1998,United Kingdom,Malta,10.0
Birmingham,1998,United Kingdom,Germany,9.0
Birmingham,1998,United Kingdom,Israel,8.0
Birmingham,1998,United Kingdom,Poland,7.0
Birmingham,1998,United Kingdom,Slovakia,6.0
Birmingham,1998,United Kingdom,Switzerland,5.0
Birmingham,1998,United Kingdom,Spain,4.0
Birmingham,1998,United Kingdom,France,3.0
Birmingham,1998,United Kingdom,Greece,2.0
Birmingham,1998,United Kingdom,Croatia,1.0
Dublin,1997,Ireland,Iceland,25.0
Dublin,1997,Ireland,United Kingdom,24.0
Dublin,1997,Ireland,Croatia,23.0
Dublin,1997,Ireland,France,22.0
Dublin,1997,Ireland,Denmark,21.0
Dublin,1997,Ireland,Russia,20.0
Dublin,1997,Ireland,Hungary,19.0
Dublin,1997,Ireland,Malta,18.0
Dublin,1997,Ireland,Greece,17.0
Dublin,1997,Ireland,Sweden,16.0
Dublin,1997,Ireland,Portugal,15.0
Dublin,1997,Ireland,Bosnia & Herzegovina,14.0
Dublin,1997,Ireland,Estonia,13.0
Dublin,1997,Ireland,Poland,12.0
Dublin,1997,Ireland,Germany,11.0
Dublin,1997,Ireland,Spain,10.0
Dublin,1997,Ireland,Italy,9.0
Dublin,1997,Ireland,Netherlands,8.0
Dublin,1997,Ireland,Switzerland,7.0
Dublin,1997,Ireland,Slovenia,6.0
Dublin,1997,Ireland,Ireland,5.0
Dublin,1997,Ireland,Austria,4.0
Dublin,1997,Ireland,Norway,3.0
Dublin,1997,Ireland,Turkey,2.0
Dublin,1997,Ireland,Cyprus,1.0
Oslo,1996,Norway,Sweden,23.0
Oslo,1996,Norway,Slovakia,22.0
Oslo,1996,Norway,Bosnia & Herzegovina,21.0
Oslo,1996,Norway,Poland,20.0
Oslo,1996,Norway,Iceland,19.0
Oslo,1996,Norway,Finland,18.0
Oslo,1996,Norway,Ireland,17.0
Oslo,1996,Norway,Belgium,16.0
Oslo,1996,Norway,Netherlands,15.0
Oslo,1996,Norway,Slovenia,14.0
Oslo,1996,Norway,France,13.0
Oslo,1996,Norway,Norway,12.0
Oslo,1996,Norway,Estonia,11.0
Oslo,1996,Norway,Greece,10.0
Oslo,1996,Norway,Switzerland,9.0
Oslo,1996,Norway,Austria,8.0
Oslo,1996,Norway,Croatia,7.0
Oslo,1996,Norway,Malta,6.0
Oslo,1996,Norway,Cyprus,5.0
Oslo,1996,Norway,Portugal,4.0
Oslo,1996,Norway,Spain,3.0
Oslo,1996,Norway,United Kingdom,2.0
Oslo,1996,Norway,Turkey,1.0
Dublin,1995,Ireland,Greece,23.0
Dublin,1995,Ireland,Malta,22.0
Dublin,1995,Ireland,Israel,21.0
Dublin,1995,Ireland,Slovenia,20.0
Dublin,1995,Ireland,Denmark,19.0
Dublin,1995,Ireland,Sweden,18.0
Dublin,1995,Ireland,Cyprus,17.0
Dublin,1995,Ireland,Portugal,16.0
Dublin,1995,Ireland,United Kingdom,15.0
Dublin,1995,Ireland,Belgium,14.0
Dublin,1995,Ireland,Hungary,13.0
Dublin,1995,Ireland,France,12.0
Dublin,1995,Ireland,Croatia,11.0
Dublin,1995,Ireland,Turkey,10.0
Dublin,1995,Ireland,Spain,9.0
Dublin,1995,Ireland,Austria,8.0
Dublin,1995,Ireland,Iceland,7.0
Dublin,1995,Ireland,Russia,6.0
Dublin,1995,Ireland,Norway,5.0
Dublin,1995,Ireland,Bosnia & Herzegovina,4.0
Dublin,1995,Ireland,Germany,3.0
Dublin,1995,Ireland,Ireland,2.0
Dublin,1995,Ireland,Poland,1.0
Dublin,1994,Ireland,France,25.0
Dublin,1994,Ireland,Poland,24.0
Dublin,1994,Ireland,Russia,23.0
Dublin,1994,Ireland,Hungary,22.0
Dublin,1994,Ireland,Spain,21.0
Dublin,1994,Ireland,Austria,20.0
Dublin,1994,Ireland,Greece,19.0
Dublin,1994,Ireland,Bosnia & Herzegovina,18.0
Dublin,1994,Ireland,Norway,17.0
Dublin,1994,Ireland,Lithuania,16.0
Dublin,1994,Ireland,Slovakia,15.0
Dublin,1994,Ireland,Germany,14.0
Dublin,1994,Ireland,Netherlands,13.0
Dublin,1994,Ireland,Malta,12.0
Dublin,1994,Ireland,Romania,11.0
Dublin,1994,Ireland,Estonia,10.0
Dublin,1994,Ireland,Switzerland,9.0
Dublin,1994,Ireland,Portugal,8.0
Dublin,1994,Ireland,Croatia,7.0
Dublin,1994,Ireland,United Kingdom,6.0
Dublin,1994,Ireland,Iceland,5.0
Dublin,1994,Ireland,Cyprus,4.0
Dublin,1994,Ireland,Ireland,3.0
Dublin,1994,Ireland,Finland,2.0
Dublin,1994,Ireland,Sweden,1.0
Millstreet,1993,Ireland,Norway,25.0
Millstreet,1993,Ireland,Israel,24.0
Millstreet,1993,Ireland,Cyprus,23.0
Millstreet,1993,Ireland,Spain,22.0
Millstreet,1993,Ireland,Croatia,21.0
Millstreet,1993,Ireland,Netherlands,20.0
Millstreet,1993,Ireland,United Kingdom,19.0
Millstreet,1993,Ireland,Bosnia & Herzegovina,18.0
Millstreet,1993,Ireland,Finland,17.0
Millstreet,1993,Ireland,Slovenia,16.0
Millstreet,1993,Ireland,Luxembourg,15.0
Millstreet,1993,Ireland,Ireland,14.0
Millstreet,1993,Ireland,Sweden,13.0
Millstreet,1993,Ireland,France,12.0
Millstreet,1993,Ireland,Portugal,11.0
Millstreet,1993,Ireland,Austria,10.0
Millstreet,1993,Ireland,Iceland,9.0
Millstreet,1993,Ireland,Malta,8.0
Millstreet,1993,Ireland,Italy,1.0
Millstreet,1993,Ireland,Turkey,2.0
Millstreet,1993,Ireland,Germany,3.0
Millstreet,1993,Ireland,Switzerland,4.0
Millstreet,1993,Ireland,Denmark,5.0
Millstreet,1993,Ireland,Greece,6.0
Millstreet,1993,Ireland,Belgium,7.0
Malmö,1992,Sweden,Netherlands,23.0
Malmö,1992,Sweden,Spain,1.0
Malmö,1992,Sweden,Belgium,2.0
Malmö,1992,Sweden,Israel,3.0
Malmö,1992,Sweden,Turkey,4.0
Malmö,1992,Sweden,Greece,5.0
Malmö,1992,Sweden,France,6.0
Malmö,1992,Sweden,Sweden,7.0
Malmö,1992,Sweden,Portugal,8.0
Malmö,1992,Sweden,Cyprus,9.0
Malmö,1992,Sweden,Malta,10.0
Malmö,1992,Sweden,Iceland,11.0
Malmö,1992,Sweden,Finland,12.0
Malmö,1992,Sweden,Switzerland,13.0
Malmö,1992,Sweden,Luxembourg,14.0
Malmö,1992,Sweden,Austria,15.0
Malmö,1992,Sweden,United Kingdom,16.0
Malmö,1992,Sweden,Ireland,17.0
Malmö,1992,Sweden,Denmark,18.0
Malmö,1992,Sweden,Italy,19.0
Malmö,1992,Sweden,Yugoslavia,20.0
Malmö,1992,Sweden,Norway,21.0
Malmö,1992,Sweden,Germany,22.0
Rome,1991,Italy,Italy,22.0
Rome,1991,Italy,Cyprus,21.0
Rome,1991,Italy,United Kingdom,20.0
Rome,1991,Italy,Spain,19.0
Rome,1991,Italy,Belgium,18.0
Rome,1991,Italy,Germany,17.0
Rome,1991,Italy,Finland,16.0
Rome,1991,Italy,Israel,15.0
Rome,1991,Italy,Norway,14.0
Rome,1991,Italy,Denmark,13.0
Rome,1991,Italy,Portugal,12.0
Rome,1991,Italy,Ireland,11.0
Rome,1991,Italy,Turkey,10.0
Rome,1991,Italy,France,9.0
Rome,1991,Italy,Sweden,8.0
Rome,1991,Italy,Luxembourg,7.0
Rome,1991,Italy,Austria,6.0
Rome,1991,Italy,Switzerland,5.0
Rome,1991,Italy,Greece,4.0
Rome,1991,Italy,Malta,3.0
Rome,1991,Italy,Iceland,2.0
Rome,1991,Italy,Yugoslavia,1.0
Zagreb,1990,Yugoslavia,Finland,22.0
Zagreb,1990,Yugoslavia,Cyprus,21.0
Zagreb,1990,Yugoslavia,Austria,20.0
Zagreb,1990,Yugoslavia,Italy,19.0
Zagreb,1990,Yugoslavia,Sweden,18.0
Zagreb,1990,Yugoslavia,Ireland,17.0
Zagreb,1990,Yugoslavia,Portugal,16.0
Zagreb,1990,Yugoslavia,Yugoslavia,15.0
Zagreb,1990,Yugoslavia,France,14.0
Zagreb,1990,Yugoslavia,Germany,13.0
Zagreb,1990,Yugoslavia,Switzerland,12.0
Zagreb,1990,Yugoslavia,Denmark,11.0
Zagreb,1990,Yugoslavia,Israel,10.0
Zagreb,1990,Yugoslavia,Norway,9.0
Zagreb,1990,Yugoslavia,Iceland,8.0
Zagreb,1990,Yugoslavia,United Kingdom,7.0
Zagreb,1990,Yugoslavia,Luxembourg,6.0
Zagreb,1990,Yugoslavia,Netherlands,5.0
Zagreb,1990,Yugoslavia,Turkey,4.0
Zagreb,1990,Yugoslavia,Belgium,3.0
Zagreb,1990,Yugoslavia,Greece,2.0
Zagreb,1990,Yugoslavia,Spain,1.0
Lausanne,1989,Switzerland,Yugoslavia,22.0
Lausanne,1989,Switzerland,Germany,21.0
Lausanne,1989,Switzerland,Iceland,20.0
Lausanne,1989,Switzerland,Greece,19.0
Lausanne,1989,Switzerland,Switzerland,18.0
Lausanne,1989,Switzerland,Cyprus,17.0
Lausanne,1989,Switzerland,Spain,16.0
Lausanne,1989,Switzerland,France,15.0
Lausanne,1989,Switzerland,Finland,14.0
Lausanne,1989,Switzerland,Austria,13.0
Lausanne,1989,Switzerland,Denmark,12.0
Lausanne,1989,Switzerland,Luxembourg,11.0
Lausanne,1989,Switzerland,Sweden,10.0
Lausanne,1989,Switzerland,Portugal,9.0
Lausanne,1989,Switzerland,Norway,8.0
Lausanne,1989,Switzerland,United Kingdom,7.0
Lausanne,1989,Switzerland,Belgium,6.0
Lausanne,1989,Switzerland,Turkey,5.0
Lausanne,1989,Switzerland,Netherlands,4.0
Lausanne,1989,Switzerland,Ireland,3.0
Lausanne,1989,Switzerland,Israel,2.0
Lausanne,1989,Switzerland,Italy,1.0
Dublin,1988,Ireland,Yugoslavia,21.0
Dublin,1988,Ireland,Portugal,20.0
Dublin,1988,Ireland,France,19.0
Dublin,1988,Ireland,Italy,18.0
Dublin,1988,Ireland,Luxembourg,17.0
Dublin,1988,Ireland,Belgium,16.0
Dublin,1988,Ireland,Norway,15.0
Dublin,1988,Ireland,Greece,14.0
Dublin,1988,Ireland,Denmark,13.0
Dublin,1988,Ireland,Austria,12.0
Dublin,1988,Ireland,Germany,11.0
Dublin,1988,Ireland,Ireland,10.0
Dublin,1988,Ireland,Switzerland,9.0
Dublin,1988,Ireland,Israel,8.0
Dublin,1988,Ireland,Netherlands,7.0
Dublin,1988,Ireland,Spain,6.0
Dublin,1988,Ireland,Turkey,5.0
Dublin,1988,Ireland,United Kingdom,4.0
Dublin,1988,Ireland,Finland,3.0
Dublin,1988,Ireland,Sweden,2.0
Dublin,1988,Ireland,Iceland,1.0
Brussels,1987,Belgium,Switzerland,22.0
Brussels,1987,Belgium,Yugoslavia,21.0
Brussels,1987,Belgium,Ireland,20.0
Brussels,1987,Belgium,Denmark,19.0
Brussels,1987,Belgium,Finland,18.0
Brussels,1987,Belgium,Cyprus,17.0
Brussels,1987,Belgium,Germany,16.0
Brussels,1987,Belgium,France,15.0
Brussels,1987,Belgium,United Kingdom,14.0
Brussels,1987,Belgium,Luxembourg,13.0
Brussels,1987,Belgium,Netherlands,12.0
Brussels,1987,Belgium,Greece,11.0
Brussels,1987,Belgium,Turkey,10.0
Brussels,1987,Belgium,Spain,9.0
Brussels,1987,Belgium,Portugal,8.0
Brussels,1987,Belgium,Italy,7.0
Brussels,1987,Belgium,Sweden,6.0
Brussels,1987,Belgium,Belgium,5.0
Brussels,1987,Belgium,Iceland,4.0
Brussels,1987,Belgium,Austria,3.0
Brussels,1987,Belgium,Israel,2.0
Brussels,1987,Belgium,Norway,1.0
Bergen,1986,Norway,Portugal,20.0
Bergen,1986,Norway,Finland,19.0
Bergen,1986,Norway,Denmark,18.0
Bergen,1986,Norway,Sweden,17.0
Bergen,1986,Norway,Austria,16.0
Bergen,1986,Norway,Cyprus,15.0
Bergen,1986,Norway,Germany,14.0
Bergen,1986,Norway,Belgium,13.0
Bergen,1986,Norway,Ireland,12.0
Bergen,1986,Norway,Israel,11.0
Bergen,1986,Norway,Switzerland,10.0
Bergen,1986,Norway,Spain,9.0
Bergen,1986,Norway,Turkey,8.0
Bergen,1986,Norway,Netherlands,7.0
Bergen,1986,Norway,Iceland,6.0
Bergen,1986,Norway,United Kingdom,5.0
Bergen,1986,Norway,Norway,4.0
Bergen,1986,Norway,France,3.0
Bergen,1986,Norway,Yugoslavia,2.0
Bergen,1986,Norway,Luxembourg,1.0
Gothenburg,1985,Sweden,Greece,19.0
Gothenburg,1985,Sweden,Luxembourg,18.0
Gothenburg,1985,Sweden,Austria,17.0
Gothenburg,1985,Sweden,Sweden,16.0
Gothenburg,1985,Sweden,Switzerland,15.0
Gothenburg,1985,Sweden,United Kingdom,14.0
Gothenburg,1985,Sweden,Norway,13.0
Gothenburg,1985,Sweden,Italy,12.0
Gothenburg,1985,Sweden,Israel,11.0
Gothenburg,1985,Sweden,Germany,10.0
Gothenburg,1985,Sweden,Portugal,9.0
Gothenburg,1985,Sweden,Belgium,8.0
Gothenburg,1985,Sweden,Turkey,7.0
Gothenburg,1985,Sweden,France,6.0
Gothenburg,1985,Sweden,Spain,5.0
Gothenburg,1985,Sweden,Denmark,4.0
Gothenburg,1985,Sweden,Cyprus,3.0
Gothenburg,1985,Sweden,Finland,2.0
Gothenburg,1985,Sweden,Ireland,1.0
Luxembourg,1984,Luxembourg,Portugal,19.0
Luxembourg,1984,Luxembourg,Italy,18.0
Luxembourg,1984,Luxembourg,Switzerland,17.0
Luxembourg,1984,Luxembourg,Finland,16.0
Luxembourg,1984,Luxembourg,Turkey,15.0
Luxembourg,1984,Luxembourg,Germany,14.0
Luxembourg,1984,Luxembourg,Austria,13.0
Luxembourg,1984,Luxembourg,Yugoslavia,12.0
Luxembourg,1984,Luxembourg,Netherlands,11.0
Luxembourg,1984,Luxembourg,Denmark,10.0
Luxembourg,1984,Luxembourg,Ireland,9.0
Luxembourg,1984,Luxembourg,Belgium,8.0
Luxembourg,1984,Luxembourg,Cyprus,7.0
Luxembourg,1984,Luxembourg,United Kingdom,6.0
Luxembourg,1984,Luxembourg,Norway,5.0
Luxembourg,1984,Luxembourg,Spain,4.0
Luxembourg,1984,Luxembourg,France,3.0
Luxembourg,1984,Luxembourg,Luxembourg,2.0
Luxembourg,1984,Luxembourg,Sweden,1.0
Munich,1983,Germany,Luxembourg,20.0
Munich,1983,Germany,Belgium,19.0
Munich,1983,Germany,Austria,18.0
Munich,1983,Germany,Portugal,17.0
Munich,1983,Germany,Israel,16.0
Munich,1983,Germany,Denmark,15.0
Munich,1983,Germany,Germany,14.0
Munich,1983,Germany,Cyprus,13.0
Munich,1983,Germany,Yugoslavia,12.0
Munich,1983,Germany,Netherlands,11.0
Munich,1983,Germany,Greece,10.0
Munich,1983,Germany,Finland,9.0
Munich,1983,Germany,Switzerland,8.0
Munich,1983,Germany,Spain,7.0
Munich,1983,Germany,Turkey,6.0
Munich,1983,Germany,Italy,5.0
Munich,1983,Germany,Sweden,4.0
Munich,1983,Germany,United Kingdom,3.0
Munich,1983,Germany,Norway,2.0
Munich,1983,Germany,France,1.0
Harrogate,1982,United Kingdom,Germany,18.0
Harrogate,1982,United Kingdom,Portugal,1.0
Harrogate,1982,United Kingdom,Luxembourg,2.0
Harrogate,1982,United Kingdom,Norway,3.0
Harrogate,1982,United Kingdom,United Kingdom,4.0
Harrogate,1982,United Kingdom,Turkey,5.0
Harrogate,1982,United Kingdom,Finland,6.0
Harrogate,1982,United Kingdom,Switzerland,7.0
Harrogate,1982,United Kingdom,Cyprus,8.0
Harrogate,1982,United Kingdom,Sweden,9.0
Harrogate,1982,United Kingdom,Austria,10.0
Harrogate,1982,United Kingdom,Belgium,11.0
Harrogate,1982,United Kingdom,Spain,12.0
Harrogate,1982,United Kingdom,Denmark,13.0
Harrogate,1982,United Kingdom,Yugoslavia,14.0
Harrogate,1982,United Kingdom,Israel,15.0
Harrogate,1982,United Kingdom,Netherlands,16.0
Harrogate,1982,United Kingdom,Ireland,17.0
Dublin,1981,Ireland,Sweden,20.0
Dublin,1981,Ireland,Switzerland,19.0
Dublin,1981,Ireland,Cyprus,18.0
Dublin,1981,Ireland,Greece,17.0
Dublin,1981,Ireland,Belgium,16.0
Dublin,1981,Ireland,Portugal,15.0
Dublin,1981,Ireland,United Kingdom,14.0
Dublin,1981,Ireland,Norway,13.0
Dublin,1981,Ireland,Ireland,12.0
Dublin,1981,Ireland,Netherlands,11.0
Dublin,1981,Ireland,Spain,10.0
Dublin,1981,Ireland,France,9.0
Dublin,1981,Ireland,Finland,8.0
Dublin,1981,Ireland,Yugoslavia,7.0
Dublin,1981,Ireland,Denmark,6.0
Dublin,1981,Ireland,Israel,5.0
Dublin,1981,Ireland,Luxembourg,4.0
Dublin,1981,Ireland,Germany,3.0
Dublin,1981,Ireland,Turkey,2.0
Dublin,1981,Ireland,Austria,1.0
The Hague,1980,Netherlands,Belgium,19.0
The Hague,1980,Netherlands,Spain,18.0
The Hague,1980,Netherlands,Ireland,17.0
The Hague,1980,Netherlands,France,16.0
The Hague,1980,Netherlands,Netherlands,15.0
The Hague,1980,Netherlands,Portugal,14.0
The Hague,1980,Netherlands,United Kingdom,13.0
The Hague,1980,Netherlands,Germany,12.0
The Hague,1980,Netherlands,Norway,11.0
The Hague,1980,Netherlands,Finland,10.0
The Hague,1980,Netherlands,Switzerland,9.0
The Hague,1980,Netherlands,Sweden,8.0
The Hague,1980,Netherlands,Denmark,7.0
The Hague,1980,Netherlands,Italy,6.0
The Hague,1980,Netherlands,Morocco,5.0
The Hague,1980,Netherlands,Luxembourg,4.0
The Hague,1980,Netherlands,Greece,3.0
The Hague,1980,Netherlands,Turkey,2.0
The Hague,1980,Netherlands,Austria,1.0
Jerusalem,1979,Israel,Spain,19.0
Jerusalem,1979,Israel,Austria,18.0
Jerusalem,1979,Israel,United Kingdom,17.0
Jerusalem,1979,Israel,Norway,16.0
Jerusalem,1979,Israel,Sweden,15.0
Jerusalem,1979,Israel,Netherlands,14.0
Jerusalem,1979,Israel,Luxembourg,13.0
Jerusalem,1979,Israel,Belgium,12.0
Jerusalem,1979,Israel,France,11.0
Jerusalem,1979,Israel,Israel,10.0
Jerusalem,1979,Israel,Germany,9.0
Jerusalem,1979,Israel,Switzerland,8.0
Jerusalem,1979,Israel,Greece,7.0
Jerusalem,1979,Israel,Monaco,6.0
Jerusalem,1979,Israel,Finland,5.0
Jerusalem,1979,Israel,Ireland,4.0
Jerusalem,1979,Israel,Denmark,3.0
Jerusalem,1979,Israel,Italy,2.0
Jerusalem,1979,Israel,Portugal,1.0
Paris,1978,France,Sweden,20.0
Paris,1978,France,Austria,19.0
Paris,1978,France,Israel,18.0
Paris,1978,France,Luxembourg,17.0
Paris,1978,France,Denmark,16.0
Paris,1978,France,Greece,15.0
Paris,1978,France,Monaco,14.0
Paris,1978,France,Germany,13.0
Paris,1978,France,Turkey,12.0
Paris,1978,France,Netherlands,11.0
Paris,1978,France,Belgium,10.0
Paris,1978,France,Switzerland,9.0
Paris,1978,France,United Kingdom,8.0
Paris,1978,France,Spain,7.0
Paris,1978,France,France,6.0
Paris,1978,France,Portugal,5.0
Paris,1978,France,Finland,4.0
Paris,1978,France,Italy,3.0
Paris,1978,France,Norway,2.0
Paris,1978,France,Ireland,1.0
London,1977,United Kingdom,France,18.0
London,1977,United Kingdom,Belgium,17.0
London,1977,United Kingdom,Finland,16.0
London,1977,United Kingdom,Italy,15.0
London,1977,United Kingdom,Spain,14.0
London,1977,United Kingdom,Sweden,13.0
London,1977,United Kingdom,Switzerland,12.0
London,1977,United Kingdom,Israel,11.0
London,1977,United Kingdom,Greece,10.0
London,1977,United Kingdom,United Kingdom,9.0
London,1977,United Kingdom,Portugal,8.0
London,1977,United Kingdom,Luxembourg,7.0
London,1977,United Kingdom,Germany,6.0
London,1977,United Kingdom,Norway,5.0
London,1977,United Kingdom,Austria,4.0
London,1977,United Kingdom,Netherlands,3.0
London,1977,United Kingdom,Monaco,2.0
London,1977,United Kingdom,Ireland,1.0
The Hague,1976,Netherlands,Yugoslavia,18.0
The Hague,1976,Netherlands,France,17.0
The Hague,1976,Netherlands,Monaco,16.0
The Hague,1976,Netherlands,Portugal,15.0
The Hague,1976,Netherlands,Austria,14.0
The Hague,1976,Netherlands,Italy,13.0
The Hague,1976,Netherlands,Spain,12.0
The Hague,1976,Netherlands,Finland,11.0
The Hague,1976,Netherlands,Greece,10.0
The Hague,1976,Netherlands,Norway,9.0
The Hague,1976,Netherlands,Netherlands,8.0
The Hague,1976,Netherlands,Ireland,7.0
The Hague,1976,Netherlands,Belgium,6.0
The Hague,1976,Netherlands,Luxembourg,5.0
The Hague,1976,Netherlands,Israel,4.0
The Hague,1976,Netherlands,Germany,3.0
The Hague,1976,Netherlands,Switzerland,2.0
The Hague,1976,Netherlands,United Kingdom,1.0
Stockholm,1975,Sweden,Italy,19.0
Stockholm,1975,Sweden,Sweden,18.0
Stockholm,1975,Sweden,Spain,17.0
Stockholm,1975,Sweden,Portugal,16.0
Stockholm,1975,Sweden,Finland,15.0
Stockholm,1975,Sweden,Monaco,14.0
Stockholm,1975,Sweden,Turkey,13.0
Stockholm,1975,Sweden,Israel,12.0
Stockholm,1975,Sweden,Belgium,11.0
Stockholm,1975,Sweden,Malta,10.0
Stockholm,1975,Sweden,United Kingdom,9.0
Stockholm,1975,Sweden,Yugoslavia,8.0
Stockholm,1975,Sweden,Switzerland,7.0
Stockholm,1975,Sweden,Norway,6.0
Stockholm,1975,Sweden,Luxembourg,5.0
Stockholm,1975,Sweden,Germany,4.0
Stockholm,1975,Sweden,France,3.0
Stockholm,1975,Sweden,Ireland,2.0
Stockholm,1975,Sweden,Netherlands,1.0
Brighton,1974,United Kingdom,Italy,17.0
Brighton,1974,United Kingdom,Portugal,16.0
Brighton,1974,United Kingdom,Switzerland,15.0
Brighton,1974,United Kingdom,Germany,14.0
Brighton,1974,United Kingdom,Ireland,13.0
Brighton,1974,United Kingdom,Netherlands,12.0
Brighton,1974,United Kingdom,Belgium,11.0
Brighton,1974,United Kingdom,Monaco,10.0
Brighton,1974,United Kingdom,Luxembourg,9.0
Brighton,1974,United Kingdom,Sweden,8.0
Brighton,1974,United Kingdom,Yugoslavia,7.0
Brighton,1974,United Kingdom,Israel,6.0
Brighton,1974,United Kingdom,Greece,5.0
Brighton,1974,United Kingdom,Norway,4.0
Brighton,1974,United Kingdom,Spain,3.0
Brighton,1974,United Kingdom,United Kingdom,2.0
Brighton,1974,United Kingdom,Finland,1.0
Luxembourg,1973,Luxembourg,Israel,17.0
Luxembourg,1973,Luxembourg,France,16.0
Luxembourg,1973,Luxembourg,United Kingdom,15.0
Luxembourg,1973,Luxembourg,Ireland,14.0
Luxembourg,1973,Luxembourg,Netherlands,13.0
Luxembourg,1973,Luxembourg,Sweden,12.0
Luxembourg,1973,Luxembourg,Luxembourg,11.0
Luxembourg,1973,Luxembourg,Italy,10.0
Luxembourg,1973,Luxembourg,Yugoslavia,9.0
Luxembourg,1973,Luxembourg,Switzerland,8.0
Luxembourg,1973,Luxembourg,Spain,7.0
Luxembourg,1973,Luxembourg,Monaco,6.0
Luxembourg,1973,Luxembourg,Norway,5.0
Luxembourg,1973,Luxembourg,Germany,4.0
Luxembourg,1973,Luxembourg,Portugal,3.0
Luxembourg,1973,Luxembourg,Belgium,2.0
Luxembourg,1973,Luxembourg,Finland,1.0
Edinburgh,1972,United Kingdom,Netherlands,18.0
Edinburgh,1972,United Kingdom,Luxembourg,17.0
Edinburgh,1972,United Kingdom,Belgium,16.0
Edinburgh,1972,United Kingdom,Monaco,15.0
Edinburgh,1972,United Kingdom,Sweden,14.0
Edinburgh,1972,United Kingdom,Yugoslavia,13.0
Edinburgh,1972,United Kingdom,Italy,12.0
Edinburgh,1972,United Kingdom,Austria,11.0
Edinburgh,1972,United Kingdom,Finland,10.0
Edinburgh,1972,United Kingdom,Malta,9.0
Edinburgh,1972,United Kingdom,Switzerland,8.0
Edinburgh,1972,United Kingdom,Portugal,7.0
Edinburgh,1972,United Kingdom,Norway,6.0
Edinburgh,1972,United Kingdom,United Kingdom,5.0
Edinburgh,1972,United Kingdom,Spain,4.0
Edinburgh,1972,United Kingdom,Ireland,3.0
Edinburgh,1972,United Kingdom,France,2.0
Edinburgh,1972,United Kingdom,Germany,1.0
Dublin,1971,Ireland,Norway,18.0
Dublin,1971,Ireland,Finland,17.0
Dublin,1971,Ireland,Yugoslavia,16.0
Dublin,1971,Ireland,Portugal,15.0
Dublin,1971,Ireland,Netherlands,14.0
Dublin,1971,Ireland,Ireland,13.0
Dublin,1971,Ireland,Sweden,12.0
Dublin,1971,Ireland,Italy,11.0
Dublin,1971,Ireland,Belgium,10.0
Dublin,1971,Ireland,United Kingdom,9.0
Dublin,1971,Ireland,Luxembourg,8.0
Dublin,1971,Ireland,France,7.0
Dublin,1971,Ireland,Spain,6.0
Dublin,1971,Ireland,Germany,5.0
Dublin,1971,Ireland,Switzerland,4.0
Dublin,1971,Ireland,Monaco,3.0
Dublin,1971,Ireland,Malta,2.0
Dublin,1971,Ireland,Austria,1.0
Amsterdam,1970,Netherlands,Ireland,12.0
Amsterdam,1970,Netherlands,Germany,11.0
Amsterdam,1970,Netherlands,Monaco,10.0
Amsterdam,1970,Netherlands,Spain,9.0
Amsterdam,1970,Netherlands,Luxembourg,8.0
Amsterdam,1970,Netherlands,United Kingdom,7.0
Amsterdam,1970,Netherlands,France,6.0
Amsterdam,1970,Netherlands,Belgium,5.0
Amsterdam,1970,Netherlands,Yugoslavia,4.0
Amsterdam,1970,Netherlands,Italy,3.0
Amsterdam,1970,Netherlands,Switzerland,2.0
Amsterdam,1970,Netherlands,Netherlands,1.0
Madrid,1969,Spain,Finland,16.0
Madrid,1969,Spain,Portugal,15.0
Madrid,1969,Spain,France,14.0
Madrid,1969,Spain,Germany,13.0
Madrid,1969,Spain,Norway,12.0
Madrid,1969,Spain,Switzerland,11.0
Madrid,1969,Spain,Belgium,10.0
Madrid,1969,Spain,Sweden,9.0
Madrid,1969,Spain,Netherlands,8.0
Madrid,1969,Spain,United Kingdom,7.0
Madrid,1969,Spain,Italy,6.0
Madrid,1969,Spain,Ireland,5.0
Madrid,1969,Spain,Monaco,4.0
Madrid,1969,Spain,Spain,3.0
Madrid,1969,Spain,Luxembourg,2.0
Madrid,1969,Spain,Yugoslavia,1.0
London,1968,United Kingdom,Yugoslavia,17.0
London,1968,United Kingdom,Germany,16.0
London,1968,United Kingdom,Spain,15.0
London,1968,United Kingdom,Ireland,14.0
London,1968,United Kingdom,Norway,13.0
London,1968,United Kingdom,United Kingdom,12.0
London,1968,United Kingdom,Italy,11.0
London,1968,United Kingdom,France,10.0
London,1968,United Kingdom,Finland,9.0
London,1968,United Kingdom,Sweden,8.0
London,1968,United Kingdom,Monaco,7.0
London,1968,United Kingdom,Switzerland,6.0
London,1968,United Kingdom,Luxembourg,5.0
London,1968,United Kingdom,Austria,4.0
London,1968,United Kingdom,Belgium,3.0
London,1968,United Kingdom,Netherlands,2.0
London,1968,United Kingdom,Portugal,1.0
